value_ozone,value_co,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Avg Air Temp (F),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F),season,AQI
0.008529254,0.829380781,0.063,0.0,271.5,7.05,49.24,58.4,34.73,2.85,68.22,50.19,0,9.0
0.018005572,0.501082006,0.11,0.0,285.9,4.01,48.18,33.8,20.32,6.32,151.76,49.83,0,17.0
0.013746084,0.767725758,0.095,0.0,286.5,2.79,48.91,24.3,11.34,4.47,107.25,48.22,0,13.0
0.01401085,0.930912389,0.106,0.0,285.2,2.89,52.23,22.9,12.44,4.38,105.16,48.44,0,13.0
0.017357478,0.787885841,0.094,0.0,284.5,3.46,52.38,26.5,17.13,3.61,86.36,48.88,0,16.0
0.013048968,0.804589086,0.082,0.0,284.3,4.18,51.5,32.5,21.49,2.81,67.36,49.08,0,12.0
0.010076176,0.915681065,0.082,0.0,299.7,4.69,55.03,32.5,24.23,2.88,68.98,49.67,0,10.0
0.01729873,0.811223373,0.114,0.001,285.6,5.47,59.53,32.8,26.59,4.41,105.58,52.71,0,16.0
0.017121835,0.584679118,0.099,0.002,300.9,5.522222222,59.04444444,34.0,25.91111111,3.5,84.1,53.23333333,0,16.0
0.010665584,0.936407251,0.099,0.0,294.3,8.14,60.08888889,31.44444444,27.28888889,2.97,71.13,53.68888889,0,11.0
0.011845515,0.86119784,0.111,0.002,289.6,5.27,61.29,28.9,27.02,3.6,86.14,53.9,0,11.0
0.010778065,0.805435135,0.103,0.0,288.1,5.3,61.62,28.6,27.77,3.06,73.58,54.1,0,10.0
0.013956508,0.698118101,0.092,0.0,263.6,7.25,52.5,54.9,33.87,4.66,111.96,53.22,0,13.0
0.019756151,0.699373653,0.125,0.0,278.1,4.22,54.64,29.8,20.48,5.8,139.07,52.53,0,18.0
0.012633654,0.783926269,0.111,0.0,289.7,4.63,55.03,31.7,24.49,4.16,99.86,52.16,0,12.0
0.009106051,0.843480757,0.082,0.002,282.6,5.94,52.39,43.9,30.58,2.68,64.41,52.02,0,10.0
0.012472086,0.843283436,0.117,0.0,302.5,4.64,56.2,30.7,21.66,5.14,123.46,52.28,0,12.0
0.014420242,0.739803625,0.123,0.0,312.6,2.65,55.22,18.6,10.1,5.04,120.8,51.32,0,13.0
0.022610682,0.380860831,0.056,0.002,224.4,9.8,48.07,71.0,38.93333333,4.35,104.44,51.18,0,21.0
0.017357813,0.539739498,0.068,0.0,296.6,6.79,45.02,64.6,33.69,2.85,68.43,50.81,0,16.0
0.012065282,0.78921632,0.083,0.0,308.9,6.44,48.53,54.4,31.28,3.13,74.59,50.28,0,11.0
0.009943284,0.934642687,0.088,0.0,305.5,6.7,50.32,54.1,31.91,3.49,83.77,50.69,0,11.0
0.015650755,0.648022659,0.076,0.0,282.9,10.75,53.16666667,67.55555556,42.02222222,3.71,88.87,51.07777778,0,14.0
0.01620531,0.470267257,0.061,0.0,242.2,8.55,49.38,70.3,39.84,3.35,80.35,52.55,0,15.0
0.014863077,0.626212,0.095,0.002,292.9,7.96,53.07,58.8,38.23,4.71,112.71,52.11,0,14.0
0.012635938,0.81192875,0.124,0.0,331.2,7.26,60.02,42.7,35.73,4.75,113.84,52.94,0,12.0
0.011520122,0.648793921,0.118,0.001,337.0,8.84,62.53,46.8,41.02,4.69,112.4,54.4,0,11.0
0.016444214,0.55575194,0.13,0.001,270.9,7.38,60.38,41.5,36.0,7.05,169.27,55.27,0,15.0
0.020850755,0.524679758,0.12,0.002,338.3,3.17,56.94,20.7,15.1,3.73,89.43,53.88,0,19.0
0.012012166,0.706143195,0.097,0.0,305.9,5.59,53.37,39.6,28.42,3.07,73.9,53.33,0,11.0
0.015185535,0.557877429,0.088,0.0,324.2,8.31,52.44,61.5,38.84,3.17,76.11,53.74,0,14.0
0.015252679,0.65798635,0.1,0.0,354.9,8.6,54.41,59.8,39.91,4.52,108.52,54.21,0,14.0
0.017244444,0.594219162,0.108,0.0,350.1,7.65,53.24,55.2,35.76,4.43,106.5,54.15,0,16.0
0.018221184,0.642949091,0.13,0.0,368.4444444,3.955555556,52.35555556,29.88888889,19.74444444,6.111111111,146.7888889,53.03333333,0,17.0
0.022412202,0.482785588,0.118,0.0,369.1111111,4.066666667,52.42222222,31.44444444,21.87777778,5.033333333,120.7888889,51.91111111,0,21.0
0.024904106,0.488580702,0.117,0.0,371.7777778,4.533333333,54.04444444,32.33333333,24.08888889,4.5,108.1333333,52.1,0,23.0
0.014838279,0.659800295,0.085,0.0,218.1111111,6.333333333,54.04444444,34.125,24.6875,3.233333333,77.54444444,52.17777778,0,14.0
0.019479221,0.446003236,0.043,0.006,94.8,8.01,54.19,55.2,37.81,3.9,93.11,52.98,0,18.0
0.01948115,0.497890764,0.131,0.0,370.0,7.54,57.54,46.9,36.7,5.08,121.73,53.39,0,18.0
0.01650994,0.595026426,0.128,0.0,387.6,7.14,60.54,39.5,35.07,3.57,85.64,54.58,0,15.0
0.015483951,0.577372171,0.12,0.0,382.6,8.59,58.1,52.1,39.62,3.6,86.71,54.96,0,14.0
0.02162997,0.303958651,0.083,0.004,313.8,9.68,51.69,73.0,43.21,4.26,101.89,55.14,0,20.0
0.016712,0.489384049,0.098,0.0,390.1,7.06,46.62,64.7,35.29,3.88,93.11,53.15,0,15.0
0.021414243,0.429003254,0.136,0.0,383.9,5.41,52.22,41.4,28.43,6.08,145.9,50.78,0,20.0
0.015886607,0.554144083,0.124,0.0,393.2,5.4,53.79,38.5,27.93,3.6,86.27,51.72,0,15.0
0.021141349,0.498495029,0.111,0.0,388.5,8.06,50.99,62.7,38.3,4.12,98.95,52.29,0,20.0
0.02155791,0.375851488,0.083,0.0,308.3,8.47,50.08,67.6,39.34,4.17,100.29,53.21,0,20.0
0.018068235,0.468781341,0.081,0.0,306.4,8.16,49.1,67.1,38.04,3.03,72.58,52.73,0,17.0
0.017501231,0.59549052,0.133,0.0,374.1,6.21,54.76,42.5,30.93,4.45,106.19,52.86,0,16.0
0.014696988,0.684623724,0.153,0.001,425.3,6.96,61.12,39.2,34.0,4.04,96.74,54.25,0,14.0
0.017574777,0.632875516,0.145,0.0,435.6,7.35,60.59,41.0,35.32,3.52,84.97,55.36,0,16.0
0.019660947,0.48879469,0.137,0.0,409.3,8.56,59.21,51.0,38.29,3.81,91.23,55.99,0,18.0
0.030647774,0.355578402,0.14,0.001,426.1,9.19,55.83,60.3,40.77,5.07,122.11,56.75,0,28.0
0.035432743,0.332221765,0.117,0.0,403.7,8.51,53.19,60.9,39.02,4.26,102.1,56.04,0,33.0
0.023911513,0.379267178,0.102,0.0,408.1,6.81,45.49,65.3,34.51,4.33,103.57,53.29,0,22.0
0.023970938,0.424617028,0.104,0.0,399.0,8.31,48.15,72.2,39.46,4.32,103.67,52.81,0,22.0
0.02835538,0.29457057,0.12,0.0,423.5,8.34,51.4,63.4,39.08,5.32,127.85,54.0,1,26.0
0.023985241,0.456825225,0.173,0.002,462.9,5.03,53.6,35.2,24.98,6.64,159.25,53.86,1,22.0
0.024155294,0.548332258,0.176,0.0,475.1,3.73,57.71,24.55555556,19.75555556,4.74,113.63,53.85,1,22.0
0.026024484,0.452395294,0.185,0.0,481.5,4.75,64.19,23.6,24.8,4.11,98.43,55.31,1,24.0
0.018278466,0.606854545,0.14,0.0,373.1,6.54,62.91,33.9,32.57,3.25,78.03,56.71,1,17.0
0.028576489,0.307451724,0.086,0.0,256.4,8.04,51.03,62.3,38.08,5.99,143.08,56.27,1,26.0
0.033733728,0.2923,0.159,0.002,492.5,3.36,48.08,30.11111111,17.4,6.08,145.74,53.77,1,31.0
0.021117073,0.547882371,0.182,0.0,502.3,3.62,55.32,26.66666667,18.8,4.91,117.78,53.3,1,20.0
0.02659469,0.50614269,0.192,0.0,508.5,4.01,61.32,22.0,20.71,4.62,111.0,54.54,1,25.0
0.032711471,0.441249708,0.169,0.0,495.2,6.17,59.22,36.3,30.76,4.08,97.88,55.2,1,30.0
0.039655848,0.237244023,0.13,0.0,435.0,9.23,53.98,64.8,41.73,4.16,99.78,56.25,1,37.0
0.034084685,0.278343844,0.125,0.002,431.3,9.51,53.82,67.1,42.83,3.84,92.1,56.71,1,32.0
0.029608978,0.300183333,0.121,0.0,422.3,9.76,52.82,71.3,43.53,4.08,97.75,56.83,1,27.0
0.022395575,0.358843109,0.144,0.0,490.0,9.95,53.96,70.1,44.01,3.88,93.01,56.85,1,21.0
0.021634835,0.308976946,0.132,0.0,445.3,11.16,56.56,71.9,47.15,3.75,90.31,57.82,1,20.0
0.028430655,0.32986213,0.139,0.0,523.3,5.93,46.56,53.8,30.56,4.29,103.31,53.46,1,26.0
0.023744444,0.490562614,0.154,0.0,528.7,6.76,52.23,50.2,33.9,3.1,74.15,54.06,1,22.0
0.026486646,0.546903406,0.171,0.0,539.4,8.28,58.59,49.5,39.43,3.11,74.32,55.92,1,25.0
0.026489198,0.462541231,0.169,0.0,531.0,9.78,58.88,58.7,43.58,4.0,96.29,57.62,1,25.0
0.022643161,0.292764955,0.115,0.001,402.2,10.81,55.49,72.3,46.16,3.54,85.14,58.66,1,21.0
0.026337901,0.276080233,0.128,0.0,441.2,10.24,53.92,71.9,44.76,3.88,93.47,58.49,1,24.0
0.025353846,0.400891358,0.156,0.0,525.4,8.45,52.24,63.0,39.63,3.87,92.46,56.17,1,23.0
0.023511218,0.368983631,0.135,0.0,466.0,10.26,54.39,70.9,44.8,3.55,85.25,56.51,1,22.0
0.02660915,0.325067508,0.143,0.0,479.4,11.77,57.54,72.7,48.47,3.44,82.67,58.15,1,25.0
0.029147416,0.392808084,0.146,0.0,506.3,11.94,58.55,71.9,48.85,3.45,83.21,59.53,1,27.0
0.038137658,0.225297152,0.179,0.0,587.2,7.36,51.84,55.6,36.38,6.71,161.08,57.8,1,35.0
0.031568254,0.38134557,0.192,0.0,580.5,6.25,58.1,38.0,32.01,4.59,110.28,57.55,1,29.0
0.030192657,0.430648185,0.192,0.0,574.3,7.52,60.3,42.4,36.47,3.6,86.34,58.69,1,28.0
0.032196393,0.397031013,0.189,0.0,568.1,9.01,58.78,53.3,41.27,4.7,112.87,59.65,1,30.0
0.03219513,0.320550161,0.175,0.0,557.0,7.74,53.34,55.1,36.84,5.39,129.57,59.44,1,30.0
0.033748571,0.400230476,0.203,0.0,603.3,4.93,55.26,32.8,24.65,5.14,123.07,58.18,1,31.0
0.038037421,0.424017296,0.219,0.0,620.8,4.3,60.86,23.7,22.38,4.02,96.35,58.54,1,35.0
0.042584194,0.461170645,0.213,0.0,612.2,5.4,61.4,29.2,27.63,3.61,86.7,59.35,1,39.0
0.035352903,0.455747267,0.21,0.0,612.1,6.33,60.23,35.9,31.51,3.87,92.7,60.04,1,33.0
0.031097756,0.241553125,0.115,0.0,414.4,9.89,51.89,74.6,43.96,5.18,124.4,58.36,1,29.0
0.035400629,0.259434277,0.149,0.0,530.0,7.74,49.39,63.8,37.6,5.28,126.54,55.61,1,33.0
0.033606309,0.295406309,0.178,0.0,617.5,9.67,54.39,66.8,43.28,3.25,78.32,56.7,1,31.0
0.03219586,0.426704777,0.205,0.0,621.7,9.49,60.82,52.4,42.57,3.2,76.89,59.02,1,30.0
0.032434495,0.442563415,0.216,0.0,626.2,10.1,64.72,48.9,44.42,3.3,79.44,60.91,1,30.0
0.028640803,0.391344147,0.214,0.005,598.3,11.48,64.29,56.9,47.76,4.29,102.71,62.4,1,27.0
0.032329487,0.327794569,0.206,0.0,590.5,12.34,65.47,59.5,49.5,3.86,92.65,63.24,1,30.0
0.033746774,0.407274839,0.218,0.0,619.9,12.87,69.23,55.4,50.68,3.34,79.73,64.38,1,31.0
0.043419243,0.388330599,0.209,0.0,611.2,13.53333333,68.36666667,60.22222222,52.16666667,3.47,83.11,65.71111111,1,40.0
0.045816719,0.305747003,0.181,0.0,598.6,13.61111111,64.47777778,69.11111111,52.25555556,3.75,90.2,66.23333333,1,42.0
0.023158528,0.265760596,0.133,0.0,379.3,12.07,61.44,65.7,49.22,3.67,87.96,64.31,1,21.0
0.033583492,0.260399051,0.199,0.0,647.7,11.38,60.68,63.0,47.45,4.24,101.67,64.27,1,31.0
0.036584953,0.344856426,0.223,0.0,644.3,11.04,64.31,54.0,46.29,3.52,84.59,64.73,1,34.0
0.041425472,0.245932075,0.208,0.0,621.2,12.66,63.57,64.1,49.92,3.66,87.42,65.63,1,38.0
0.04139619,0.256718927,0.18,0.002222222,540.1111111,14.4,63.43333333,73.44444444,53.88888889,3.777777778,90.48888889,67.2625,1,38.0
0.037692557,0.224032362,0.128,0.0,425.0,12.69,59.33,73.5,50.72,4.34,104.26,64.38,1,35.0
0.030661538,0.280921405,0.168,0.0,537.9,12.29,60.21,69.6,49.67,4.12,98.53,64.34,1,28.0
0.037081073,0.284874132,0.216,0.0,649.4,11.21,62.49,59.0,46.45,4.22,101.52,64.67,1,34.0
0.04149653,0.239050789,0.208,0.0,625.4,12.13,62.55,63.6,48.29,3.83,92.05,65.55,1,38.0
0.038194637,0.293379811,0.23,0.0,647.3,11.37,65.86,54.0,46.03,4.01,96.46,66.46,1,35.0
0.034295667,0.350192,0.24,0.0,653.9,10.32,68.64,46.3,42.98,4.39,105.44,67.02,1,32.0
0.034256711,0.381001007,0.243,0.0,667.5,11.31,70.59,47.8,45.92,4.18,100.36,67.82,1,32.0
0.041365595,0.244384615,0.219,0.0,623.6,13.67,65.11,66.5,52.24,4.65,111.44,68.2,1,38.0
0.044166667,0.241722468,0.205,0.0,640.8,12.84,64.46,63.7,50.79,3.96,95.11,68.07,1,41.0
0.049434286,0.273033968,0.214,0.0,630.0,13.24,65.28,64.2,51.4,3.59,86.4,68.15,1,46.0
0.045101893,0.265004416,0.21,0.0,625.2,12.96,65.13,63.8,50.71,3.25,78.28,68.52,1,42.0
0.032263522,0.303118553,0.243,0.001,690.2,11.34,65.28,54.8,46.73,3.94,94.44,68.43,1,30.0
0.034811847,0.280985714,0.242,0.0,679.3,11.05,65.56,52.7,46.35,4.16,100.09,67.92,1,32.0
0.037728664,0.362386971,0.253,0.0,672.2,12.6,71.07,50.8,49.96,3.7,88.77,68.7,1,35.0
0.039458416,0.284752475,0.237,0.0,649.1,13.72,67.56,61.5,52.42,4.84,116.03,69.46,1,37.0
0.039126367,0.221898714,0.21,0.004,618.0,12.08,63.0,62.0,48.67,4.27,102.31,68.84,1,36.0
0.042610625,0.271937188,0.219,0.0,649.0,12.8,65.61,60.8,50.28,3.26,78.39,68.42,1,39.0
0.045552665,0.316538871,0.244,0.0,663.2,13.19,70.24,54.5,51.02,3.2,76.56,69.53,1,42.0
0.039657233,0.367124528,0.257,0.0,680.6,13.12,71.69,52.4,50.79,3.96,95.02,70.23,1,37.0
0.036006419,0.295246284,0.261,0.0,664.5,12.59,71.17,51.8,49.02,5.51,132.04,70.58,1,33.0
0.040631629,0.213214968,0.273,0.0,665.9,12.39,68.12,54.5,48.85,7.61,182.62,70.38,1,38.0
0.043179,0.206232667,0.205,0.0,585.8,13.29,64.54,64.9,51.49,5.41,129.82,69.5,1,40.0
0.033704194,0.204258387,0.176,0.0,564.8,9.69,56.01,62.8,43.35,5.03,120.61,65.9,1,31.0
0.032887975,0.245875,0.224,0.0,682.9,10.77,61.73,57.5,45.9,3.57,85.77,65.9,1,30.0
0.038939117,0.291879811,0.251,0.0,698.1,10.99,67.19,49.1,46.03,3.77,90.59,67.17,1,36.0
0.038340803,0.294474916,0.251,0.0,693.3,11.57,67.72,51.1,47.57,4.02,96.71,68.06,1,36.0
0.033701993,0.280644518,0.237,0.0,672.1,12.63,67.11,57.6,50.17,3.62,87.04,68.83,1,31.0
0.035386928,0.337042484,0.246,0.0,677.2,13.72,71.49,54.8,52.28,3.33,79.6,69.73,1,33.0
0.03975209,0.303981994,0.249,0.0,673.0,14.42,70.51,60.2,53.26,4.19,100.46,70.66,2,37.0
0.043060692,0.244963836,0.22,0.0,606.1,15.04,68.42,65.8,55.18,4.62,111.22,70.91,2,40.0
0.038164669,0.191982965,0.218,0.0,622.1,14.75,67.97,65.2,54.62,4.27,102.2,71.36,2,35.0
0.034927129,0.194951735,0.172,0.0,512.8,14.96,64.37,73.2,55.19,4.84,116.72,71.08,2,32.0
0.037366776,0.199698355,0.241,0.0,678.1,10.06,62.83,50.7,43.57,6.36,152.57,70.15,2,35.0
0.035634615,0.261749359,0.254,0.0,705.1,9.75,66.81,47.0,43.62222222,4.67,112.2,69.44,2,33.0
0.039062058,0.300074277,0.253,0.0,694.5,11.71,69.28,49.2,47.6,3.6,86.55,70.18,2,36.0
0.038582237,0.246204934,0.241,0.0,701.9,13.8,67.7,61.2,52.7,4.59,110.42,70.75,2,36.0
0.045404688,0.203099062,0.217,0.005,637.1,13.74,64.94,66.2,52.46,4.5,108.07,70.75,2,42.0
0.044115047,0.203408464,0.221,0.0,644.1,13.12,66.05,61.4,50.71,3.8,91.89,70.7,2,41.0
0.041438245,0.239755172,0.224,0.0,650.5,13.92,67.64,62.5,52.29,3.4,81.68,71.14,2,38.0
0.041578431,0.267710131,0.235,0.0,651.8,14.11,69.31,60.4,52.77,3.72,89.7,71.64,2,38.0
0.044779288,0.256806149,0.223,0.001,622.4,14.6,67.75,65.6,54.02,4.37,104.78,71.99,2,41.0
0.040422549,0.219803922,0.203,0.0,587.6,14.59,66.52,67.2,54.34,4.53,108.86,71.83,2,37.0
0.039127358,0.220408491,0.178,0.0,529.7,14.78,65.66,70.3,54.85,4.01,96.23,71.46,2,36.0
0.042840566,0.241749686,0.232,0.0,635.2,14.85,70.04,61.7,54.59,3.85,91.99,71.81,2,40.0
0.042384591,0.259689623,0.252,0.0,693.9,14.21,72.19,55.8,52.92,3.47,83.72,72.55,2,39.0
0.036218239,0.238304403,0.239,0.0,652.5,14.34,69.46,61.6,53.17,4.3,103.34,72.75,2,34.0
0.036087667,0.200692667,0.224,0.0,633.6,14.27,67.69,64.2,53.51,4.46,106.75,72.11,2,33.0
0.039180707,0.237932154,0.222,0.0,634.7,14.44,68.5,63.3,53.89,3.73,89.88,72.31,2,36.0
0.041215161,0.241390968,0.218,0.0,609.4,14.76,67.74,66.1,54.56,4.31,103.12,72.5,2,38.0
0.034289577,0.237987296,0.227,0.0,654.1,14.14,66.68,64.6,53.34,4.01,96.22,72.04,2,32.0
0.028189905,0.207411356,0.239,0.002,684.4,13.71,66.74,62.1,52.58,4.17,100.68,71.79,2,26.0
0.032682334,0.206896845,0.258,0.0,713.2,11.6,68.0,50.7,47.63,4.09,98.15,71.68,2,30.0
0.030468671,0.254953165,0.263,0.0,723.8,9.7,66.68,44.4,42.04,4.33,104.21,71.29,2,28.0
0.033283838,0.266194613,0.261,0.002,712.7,10.23,68.62,43.9,44.21,3.96,95.4,70.95,2,31.0
0.030965781,0.289658416,0.27,0.002,721.1,10.93,70.78,44.0,45.52,3.92,94.41,71.31,2,29.0
0.034385284,0.306195765,0.274,0.0,716.5,11.26,71.53,45.2,46.01,4.19,100.6,71.49,2,32.0
0.03321962,0.280544304,0.271,0.001,711.0,11.64,71.56,46.7,47.06,4.2,100.89,71.52,2,31.0
0.033040566,0.223016118,0.262,0.0,697.0,13.26,71.23,52.8,51.38,4.17,99.63,71.81,2,31.0
0.032363636,0.178915047,0.244,0.0,674.8,15.19,70.13,62.0,55.48,4.26,101.88,72.68888889,2,30.0
0.030508176,0.196274528,0.233,0.0,657.0,15.83,70.12,64.9,56.57,4.16,100.06,73.03333333,2,28.0
0.031076846,0.218873826,0.218,0.0,614.8,15.73,69.05,67.1,56.32,4.28,102.43,73.36666667,2,29.0
0.035973311,0.198048649,0.189,0.0,540.2,15.93,67.82,70.7,56.87,4.28,102.4,73.15555556,2,33.0
0.036785668,0.225588274,0.199,0.0,570.2,15.96,68.67,68.6,56.98,4.0,96.24,73.2,2,34.0
0.037754305,0.255119536,0.225,0.0,630.8,15.17,69.77,63.4,55.43,3.54,85.2,73.34444444,2,35.0
0.039699068,0.280108696,0.251,0.0,684.0,13.12,71.18,53.5,50.66,3.66,87.77,73.46666667,2,37.0
0.039521875,0.273048438,0.269,0.0,713.8,10.36,72.73,44.11111111,44.24444444,3.69,88.73,73.57777778,2,37.0
0.037939062,0.347071563,0.274,0.002,678.4,11.18,76.66,41.66666667,47.16666667,3.43,82.72,73.4125,2,35.0
0.03974,0.358007285,0.27,0.002,645.3,12.94,78.67,44.77777778,51.5,3.8,90.83,74.78888889,2,37.0
0.040786624,0.34753121,0.267,0.0,657.7,14.24,78.3,46.8,53.18,3.61,86.71,75.4375,2,38.0
0.021400316,0.432577532,0.096,0.008,244.8,17.68,77.11,58.4,59.62,3.04,73.49,75.3,2,20.0
0.039935737,0.294318495,0.253,0.002,663.8,15.27,73.68,56.6,55.03,4.14,99.38,74.98888889,2,37.0
0.038286007,0.210616399,0.244,0.002,677.7,13.94,69.11,58.9,52.48,4.17,100.11,74.87777778,2,35.0
0.031375244,0.175662264,0.222,0.001,642.0,13.63,66.04,63.5,52.26,4.53,109.19,74.16666667,2,29.0
0.028558528,0.175540468,0.221,0.002,635.9,13.91,66.66,62.8,53.04,4.52,108.21,73.72222222,2,26.0
0.025070455,0.296113312,0.177,0.0,458.0,13.2,70.6,52.3,51.21,3.01,72.48,73.13333333,2,23.0
0.029964725,0.317721036,0.265,0.0,659.1,14.57,77.61,46.5,54.06,3.83,92.06,74.07777778,2,28.0
0.031198071,0.278592605,0.261,0.002,685.1,15.63,77.02,51.2,56.13,3.7,88.77,75.14444444,2,29.0
0.036402194,0.282070533,0.256,0.0,655.6,14.98,76.55,50.7,54.6,3.53,84.84,75.22,2,34.0
0.037847022,0.231911912,0.249,0.003,634.5,15.57,75.44,55.6,55.6,3.91,93.77,75.77777778,2,35.0
0.031383386,0.259153605,0.242,0.001,627.0,15.14,72.87,58.1,54.78,3.98,95.49,75.51111111,2,29.0
0.036590939,0.263750162,0.234,0.002,652.9,12.28,67.76,55.4,48.43,3.69,88.44,72.87777778,2,34.0
0.038214148,0.322556913,0.247,0.005,680.5,12.03,70.2,50.1,48.51,3.47,83.76,72.84444444,2,35.0
0.038191554,0.298750338,0.24,0.0,672.0,12.89,71.21,51.9,50.09,3.27,78.63,73.38888889,2,35.0
0.033877104,0.307722896,0.239,0.006,629.6,14.82,72.42,57.4,54.26,3.78,90.49,73.92222222,2,31.0
0.0378125,0.258915625,0.244,0.001,632.5,15.83,75.73,55.3,56.4,3.27,78.52,74.65,2,35.0
0.034172293,0.36265,0.258,0.004,636.3,15.05,79.42,46.7,54.44,3.2,76.84,74.87777778,2,32.0
0.041138871,0.333616301,0.242,0.007,566.9,16.79,82.72,46.2,57.91,3.55,84.9,77.45555556,2,38.0
0.033515361,0.353242633,0.239,0.006,564.4,16.85,81.68,47.3,58.3,3.41,81.77,78.2,2,31.0
0.03547873,0.325864762,0.248,0.0,579.3,15.77,80.62,45.2,56.37,3.78,90.65,76.8,2,33.0
0.036519481,0.270951623,0.242,0.0,581.0,15.81,79.55,47.0,56.42,3.55,85.1,77.08888889,2,34.0
0.030163407,0.28528959,0.238,0.002,580.6,17.11,78.02,53.6,58.54,4.06,97.55,76.81111111,2,28.0
0.031420645,0.282248084,0.194,0.006,526.5,17.51,72.62,66.0,59.12,3.77,90.72,76.02,2,29.0
0.037332566,0.269758511,0.202,0.0,538.8,16.23,71.01,64.4,57.08,4.18,100.37,75.74,2,35.0
0.038099365,0.286533106,0.223,0.0,604.7,13.37,70.63,53.4,51.18,3.54,85.21,74.96666667,2,35.0
0.032929221,0.411316783,0.239,0.004,601.0,10.84,74.68,37.7,45.53,3.35,80.11,74.49,2,30.0
0.031391857,0.336476923,0.222,0.008,552.8,14.72,75.11,50.3,54.41,3.96,94.99,75.66666667,2,29.0
0.032755952,0.351073457,0.232,0.0,599.8,10.02,72.29,37.8,42.91,3.72,89.5,74.34444444,3,30.0
0.037085976,0.356836422,0.229,0.0,596.0,9.28,72.68,34.8,40.86,3.33,80.01,73.51111111,3,34.0
0.038206845,0.377170382,0.223,0.006,540.0,10.4,74.7,37.4,43.66,3.31,79.15,73.65,3,35.0
0.025222054,0.307861631,0.206,0.004,536.2,17.43,75.73,58.1,59.44,3.64,87.45,74.5,3,23.0
0.035115882,0.358485588,0.206,0.0,527.0,16.73,77.88,52.8,58.15,3.1,74.18,74.93333333,3,33.0
0.042137758,0.317602655,0.212,0.0,509.3,17.51,80.2,50.9,59.38,3.95,94.71,75.9,3,39.0
0.03165638,0.301065875,0.199,0.004,494.0,19.71,77.72,58.22222222,61.88888889,4.53,108.37,76.44444444,3,29.0
0.043712121,0.44336,0.231,0.0,525.0,10.12,82.48,26.8,44.12,3.63,87.32,75.25,3,40.0
0.042481765,0.336838529,0.208,0.0,515.9,14.01,75.96,47.4,52.52,4.05,96.96,75.02222222,3,39.0
0.036693994,0.31677027,0.193,0.004,517.2,15.12,72.94,56.0,54.65,3.74,89.99,74.95555556,3,34.0
0.037484751,0.458584751,0.178,0.0,422.8,14.63,77.07,46.8,53.93,3.14,75.46,74.07,3,35.0
0.034725656,0.409315452,0.205,0.0,481.9,12.74,77.92,40.2,50.0,3.48,83.62,74.43,3,32.0
0.027292192,0.339667868,0.199,0.005,484.0,12.99,72.93,48.0,50.58,4.59,110.19,73.9,3,25.0
0.028753571,0.41611875,0.176,0.007,471.5,13.28,72.02,50.4,51.36,3.08,73.64,71.63,3,27.0
0.028511411,0.513382583,0.174,0.0,448.2,11.96,74.14,42.6,48.26,2.98,71.7,71.72,3,26.0
0.039710942,0.497456535,0.194,0.0,473.5,11.61,77.34,37.5,47.54,3.13,74.97,72.14,3,37.0
0.031213824,0.569872353,0.198,0.005,474.7,10.82,79.43,32.7,45.28,3.11,74.52,72.44,3,29.0
0.027473054,0.378194012,0.152,0.008,431.0,13.72,66.81,62.1,51.95,3.57,85.56,70.33,3,25.0
0.027589443,0.404439589,0.135,0.001,377.7,14.11,67.23,62.4,52.9,3.42,82.45,69.95,3,26.0
0.030588856,0.303043988,0.147,0.0,442.3,15.27,67.38,66.7,55.41,3.25,77.84,70.17,3,28.0
0.025766269,0.320368657,0.13,0.0,401.3,14.75,65.08,69.9,54.51,3.53,84.77,69.83,3,24.0
0.026020988,0.322001235,0.11,0.004,331.5,14.05,63.32,70.4,53.32,3.87,92.88,68.97,3,24.0
0.020502454,0.368516463,0.083,0.008,290.1,12.18,57.55,75.1,49.65,3.72,89.21,65.29,3,19.0
0.024185882,0.423061471,0.126,0.001,411.5,12.37,62.1,64.7,49.91,2.68,64.28,65.43,3,22.0
0.026254706,0.489720882,0.172,0.004,429.7,10.65,70.82,41.8,45.52,3.93,94.18,66.46,3,24.0
0.021369118,0.550834412,0.161,0.003,419.6,9.85,72.4,36.8,43.45,3.22,77.1,67.24,3,20.0
0.022020299,0.322209254,0.123,0.007,388.0,16.2,67.52,70.6,57.04,3.1,74.41,68.47,3,20.0
0.029787611,0.237187316,0.047,0.004,164.0,16.41,64.34,79.8,57.55,4.21,100.72,68.41,3,28.0
0.034888856,0.212872141,0.098,0.003,313.4,13.7,61.4,73.2,52.72,5.33,128.28,67.56,3,32.0
0.028865839,0.398684472,0.145,0.003,381.5,8.15,63.41,41.8,38.74,4.63,111.07,63.85,3,27.0
0.026743675,0.515292771,0.185,0.002,387.8,5.27,65.75,24.9,27.24,6.23,149.85,63.43,3,25.0
0.027167544,0.576780994,0.164,0.001,389.6,5.23,67.86,23.3,27.15,4.11,99.12,63.5,3,25.0
0.0278,0.6251,0.138,0.0,384.4,7.12,66.39,33.0,34.49,2.84,68.11,64.04,3,26.0
0.027039169,0.713389614,0.133,0.003,379.3,7.53,64.65,36.5,36.15,2.81,67.87,63.89,3,25.0
